External_Id__c,Errors,Id
9574,,a001100000GUDgLAAX
9586,,a001100000GUDgMAAX
9587,,a001100000GUDgNAAX
9589,,a001100000GUDgOAAX
9594,,a001100000GUDgPAAX
9598,,a001100000GUDgQAAX
9600,,a001100000GUDgRAAX
9602,,a001100000GUDgSAAX
9609,,a001100000GUDgTAAX
9611,,a001100000GUDgUAAX
9614,,a001100000GUDgVAAX
9619,,a001100000GUDgWAAX
9625,,a001100000GUDgXAAX
9626,,a001100000GUDgYAAX
9631,,a001100000GUDgZAAX
9633,,a001100000GUDgaAAH
9641,,a001100000GUDgbAAH
9649,,a001100000GUDgcAAH
9651,,a001100000GUDgdAAH
9655,,a001100000GUDgeAAH
9665,,a001100000GUDgfAAH
9673,,a001100000GUDggAAH
9674,,a001100000GUDghAAH
9678,,a001100000GUDgiAAH
9683,,a001100000GUDgjAAH
9685,,a001100000GUDgkAAH
9688,,a001100000GUDglAAH
9693,,a001100000GUDgmAAH
9697,,a001100000GUDgnAAH
9703,,a001100000GUDgoAAH
9709,,a001100000GUDgpAAH
9710,,a001100000GUDgqAAH
9715,,a001100000GUDgrAAH
9716,,a001100000GUDgsAAH
9728,,a001100000GUDgtAAH
9733,,a001100000GUDguAAH
9737,,a001100000GUDgvAAH
9738,,a001100000GUDgwAAH
9739,,a001100000GUDgxAAH
9748,,a001100000GUDgyAAH
9753,,a001100000GUDgzAAH
9755,,a001100000GUDh0AAH
9758,,a001100000GUDh1AAH
9759,,a001100000GUDh2AAH
9764,,a001100000GUDh3AAH
9766,,a001100000GUDh4AAH
9773,,a001100000GUDh5AAH
9775,,a001100000GUDh6AAH
9779,,a001100000GUDh7AAH
9786,,a001100000GUDh8AAH
9787,,a001100000GUDh9AAH
9790,,a001100000GUDhAAAX
9794,,a001100000GUDhBAAX
9798,,a001100000GUDhCAAX
9808,,a001100000GUDhDAAX
9810,,a001100000GUDhEAAX
9822,,a001100000GUDhFAAX
9827,,a001100000GUDhGAAX
9830,,a001100000GUDhHAAX
9836,,a001100000GUDhIAAX
9838,,a001100000GUDhJAAX
9844,,a001100000GUDhKAAX
9846,,a001100000GUDhLAAX
9853,,a001100000GUDhMAAX
9855,,a001100000GUDhNAAX
9857,,a001100000GUDhOAAX
9862,,a001100000GUDhPAAX
9865,,a001100000GUDhQAAX
9869,,a001100000GUDhRAAX
9870,,a001100000GUDhSAAX
9876,,a001100000GUDhTAAX
9882,,a001100000GUDhUAAX
9887,,a001100000GUDhVAAX
9894,,a001100000GUDhWAAX
9896,,a001100000GUDhXAAX
9898,,a001100000GUDhYAAX
9901,,a001100000GUDhZAAX
9903,,a001100000GUDhaAAH
9905,,a001100000GUDhbAAH
9912,,a001100000GUDhcAAH
9926,,a001100000GUDhdAAH
9927,,a001100000GUDheAAH
9941,,a001100000GUDhfAAH
9947,,a001100000GUDhgAAH
9949,,a001100000GUDhhAAH
9956,,a001100000GUDhiAAH
9964,,a001100000GUDhjAAH
9966,,a001100000GUDhkAAH
9971,,a001100000GUDhlAAH
9972,,a001100000GUDhmAAH
9974,,a001100000GUDhnAAH
9983,,a001100000GUDhoAAH
9984,,a001100000GUDhpAAH
9985,,a001100000GUDhqAAH
9993,,a001100000GUDhrAAH
10004,,a001100000GUDhsAAH
10005,,a001100000GUDhtAAH
10009,,a001100000GUDhuAAH
10015,,a001100000GUDhvAAH
10019,,a001100000GUDhwAAH
10022,,a001100000GUDhxAAH
10025,,a001100000GUDhyAAH
10028,,a001100000GUDhzAAH
10031,,a001100000GUDi0AAH
10034,,a001100000GUDi1AAH
10041,,a001100000GUDi2AAH
10043,,a001100000GUDi3AAH
10045,,a001100000GUDi4AAH
10049,,a001100000GUDi5AAH
10053,,a001100000GUDi6AAH
10061,,a001100000GUDi7AAH
10062,,a001100000GUDi8AAH
10064,,a001100000GUDi9AAH
10071,,a001100000GUDiAAAX
10073,,a001100000GUDiBAAX
10077,,a001100000GUDiCAAX
10085,,a001100000GUDiDAAX
10091,,a001100000GUDiEAAX
10093,,a001100000GUDiFAAX
10095,,a001100000GUDiGAAX
10103,,a001100000GUDiHAAX
10109,,a001100000GUDiIAAX
10113,,a001100000GUDiJAAX
10116,,a001100000GUDiKAAX
10122,,a001100000GUDiLAAX
10132,,a001100000GUDiMAAX
10133,,a001100000GUDiNAAX
10140,,a001100000GUDiOAAX
10142,,a001100000GUDiPAAX
10143,,a001100000GUDiQAAX
10146,,a001100000GUDiRAAX
10157,,a001100000GUDiSAAX
10161,,a001100000GUDiTAAX
10163,,a001100000GUDiUAAX
10175,,a001100000GUDiVAAX
10181,,a001100000GUDiWAAX
10187,,a001100000GUDiXAAX
10196,,a001100000GUDiYAAX
10200,,a001100000GUDiZAAX
10204,,a001100000GUDiaAAH
10205,,a001100000GUDibAAH
10206,,a001100000GUDicAAH
10212,,a001100000GUDidAAH
10215,,a001100000GUDieAAH
10218,,a001100000GUDifAAH
10219,,a001100000GUDigAAH
10225,,a001100000GUDihAAH
10230,,a001100000GUDiiAAH
10231,,a001100000GUDijAAH
10242,,a001100000GUDikAAH
10247,,a001100000GUDilAAH
10251,,a001100000GUDimAAH
10256,,a001100000GUDinAAH
10270,,a001100000GUDioAAH
10284,,a001100000GUDipAAH
10287,,a001100000GUDiqAAH
10292,,a001100000GUDirAAH
10295,,a001100000GUDisAAH
10297,,a001100000GUDitAAH
10300,,a001100000GUDiuAAH
10303,,a001100000GUDivAAH
10309,,a001100000GUDiwAAH
10311,,a001100000GUDixAAH
10314,,a001100000GUDiyAAH
10317,,a001100000GUDizAAH
10318,,a001100000GUDj0AAH
10324,,a001100000GUDj1AAH
10327,,a001100000GUDj2AAH
10328,,a001100000GUDj3AAH
10329,,a001100000GUDj4AAH
10332,,a001100000GUDj5AAH
10338,,a001100000GUDj6AAH
10339,,a001100000GUDj7AAH
10343,,a001100000GUDj8AAH
10354,,a001100000GUDj9AAH
10363,,a001100000GUDjAAAX
10365,,a001100000GUDjBAAX
10366,,a001100000GUDjCAAX
10367,,a001100000GUDjDAAX
10372,,a001100000GUDjEAAX
10378,,a001100000GUDjFAAX
10379,,a001100000GUDjGAAX
10383,,a001100000GUDjHAAX
10388,,a001100000GUDjIAAX
10399,,a001100000GUDjJAAX
10404,,a001100000GUDjKAAX
10405,,a001100000GUDjLAAX
10406,,a001100000GUDjMAAX
10412,,a001100000GUDjNAAX
10415,,a001100000GUDjOAAX
10424,,a001100000GUDjPAAX
10427,,a001100000GUDjQAAX
10433,,a001100000GUDjRAAX
10436,,a001100000GUDjSAAX
10440,,a001100000GUDjTAAX
10442,,a001100000GUDjUAAX
10443,,a001100000GUDjVAAX
10450,,a001100000GUDjWAAX
10458,,a001100000GUDjXAAX
10459,,a001100000GUDjYAAX
10463,,a001100000GUDjZAAX
10464,,a001100000GUDjaAAH
10470,,a001100000GUDjbAAH
10472,,a001100000GUDjcAAH
10474,,a001100000GUDjdAAH
10477,,a001100000GUDjeAAH
10482,,a001100000GUDjfAAH
10486,,a001100000GUDjgAAH
10488,,a001100000GUDjhAAH
10494,,a001100000GUDjiAAH
10497,,a001100000GUDjjAAH
10503,,a001100000GUDjkAAH
10508,,a001100000GUDjlAAH
10520,,a001100000GUDjmAAH
10523,,a001100000GUDjnAAH
10524,,a001100000GUDjoAAH
10525,,a001100000GUDjpAAH
10529,,a001100000GUDjqAAH
10530,,a001100000GUDjrAAH
10534,,a001100000GUDjsAAH
10544,,a001100000GUDjtAAH
10547,,a001100000GUDjuAAH
10558,,a001100000GUDjvAAH
10564,,a001100000GUDjwAAH
10569,,a001100000GUDjxAAH
10573,,a001100000GUDjyAAH
10574,,a001100000GUDjzAAH
10578,,a001100000GUDk0AAH
10582,,a001100000GUDk1AAH
10584,,a001100000GUDk2AAH
10589,,a001100000GUDk3AAH
10595,,a001100000GUDk4AAH
10603,,a001100000GUDk5AAH
10605,,a001100000GUDk6AAH
10615,,a001100000GUDk7AAH
10617,,a001100000GUDk8AAH
10619,,a001100000GUDk9AAH
10622,,a001100000GUDkAAAX
10624,,a001100000GUDkBAAX
10629,,a001100000GUDkCAAX
10635,,a001100000GUDkDAAX
10643,,a001100000GUDkEAAX
10644,,a001100000GUDkFAAX
10645,,a001100000GUDkGAAX
10647,,a001100000GUDkHAAX
10648,,a001100000GUDkIAAX
10653,,a001100000GUDkJAAX
10654,,a001100000GUDkKAAX
10669,,a001100000GUDkLAAX
10671,,a001100000GUDkMAAX
10677,,a001100000GUDkNAAX
10680,,a001100000GUDkOAAX
10681,,a001100000GUDkPAAX
10682,,a001100000GUDkQAAX
10709,,a001100000GUDkRAAX
10711,,a001100000GUDkSAAX
10720,,a001100000GUDkTAAX
10722,,a001100000GUDkUAAX
10725,,a001100000GUDkVAAX
10726,,a001100000GUDkWAAX
10735,,a001100000GUDkXAAX
10736,,a001100000GUDkYAAX
10737,,a001100000GUDkZAAX
10740,,a001100000GUDkaAAH
10746,,a001100000GUDkbAAH
10750,,a001100000GUDkcAAH
10752,,a001100000GUDkdAAH
10755,,a001100000GUDkeAAH
10757,,a001100000GUDkfAAH
10761,,a001100000GUDkgAAH
10769,,a001100000GUDkhAAH
10772,,a001100000GUDkiAAH
10774,,a001100000GUDkjAAH
10776,,a001100000GUDkkAAH
10787,,a001100000GUDklAAH
10792,,a001100000GUDkmAAH
10795,,a001100000GUDknAAH
10799,,a001100000GUDkoAAH
10800,,a001100000GUDkpAAH
10815,,a001100000GUDkqAAH
10817,,a001100000GUDkrAAH
10821,,a001100000GUDksAAH
10824,,a001100000GUDktAAH
10831,,a001100000GUDkuAAH
10835,,a001100000GUDkvAAH
10839,,a001100000GUDkwAAH
10847,,a001100000GUDkxAAH
10851,,a001100000GUDkyAAH
10856,,a001100000GUDkzAAH
10859,,a001100000GUDl0AAH
10861,,a001100000GUDl1AAH
10862,,a001100000GUDl2AAH
10876,,a001100000GUDl3AAH
10878,,a001100000GUDl4AAH
10879,,a001100000GUDl5AAH
10882,,a001100000GUDl6AAH
10886,,a001100000GUDl7AAH
10889,,a001100000GUDl8AAH
10898,,a001100000GUDl9AAH
10900,,a001100000GUDlAAAX
10908,,a001100000GUDlBAAX
10911,,a001100000GUDlCAAX
10916,,a001100000GUDlDAAX
10920,,a001100000GUDlEAAX
10921,,a001100000GUDlFAAX
10929,,a001100000GUDlGAAX
10931,,a001100000GUDlHAAX
10932,,a001100000GUDlIAAX
10933,,a001100000GUDlJAAX
10940,,a001100000GUDlKAAX
10948,,a001100000GUDlLAAX
10949,,a001100000GUDlMAAX
10950,,a001100000GUDlNAAX
10958,,a001100000GUDlOAAX
10959,,a001100000GUDlPAAX
10968,,a001100000GUDlQAAX
10971,,a001100000GUDlRAAX
10977,,a001100000GUDlSAAX
10979,,a001100000GUDlTAAX
10983,,a001100000GUDlUAAX
10988,,a001100000GUDlVAAX
10989,,a001100000GUDlWAAX
10991,,a001100000GUDlXAAX
10996,,a001100000GUDlYAAX
11002,,a001100000GUDlZAAX
11004,,a001100000GUDlaAAH
11008,,a001100000GUDlbAAH
11011,,a001100000GUDlcAAH
11015,,a001100000GUDldAAH
11018,,a001100000GUDleAAH
11019,,a001100000GUDlfAAH
11034,,a001100000GUDlgAAH
11036,,a001100000GUDlhAAH
11042,,a001100000GUDliAAH
11054,,a001100000GUDljAAH
11061,,a001100000GUDlkAAH
11065,,a001100000GUDllAAH
11069,,a001100000GUDlmAAH
11073,,a001100000GUDlnAAH
11076,,a001100000GUDloAAH
11078,,a001100000GUDlpAAH
11085,,a001100000GUDlqAAH
11086,,a001100000GUDlrAAH
11090,,a001100000GUDlsAAH
11097,,a001100000GUDltAAH
11114,,a001100000GUDluAAH
11118,,a001100000GUDlvAAH
11124,,a001100000GUDlwAAH
11127,,a001100000GUDlxAAH
11131,,a001100000GUDlyAAH
11134,,a001100000GUDlzAAH
11140,,a001100000GUDm0AAH
11143,,a001100000GUDm1AAH
11147,,a001100000GUDm2AAH
11148,,a001100000GUDm3AAH
11156,,a001100000GUDm4AAH
11160,,a001100000GUDm5AAH
11163,,a001100000GUDm6AAH
11165,,a001100000GUDm7AAH
11172,,a001100000GUDm8AAH
11174,,a001100000GUDm9AAH
11187,,a001100000GUDmAAAX
11193,,a001100000GUDmBAAX
11199,,a001100000GUDmCAAX
11201,,a001100000GUDmDAAX
11203,,a001100000GUDmEAAX
11204,,a001100000GUDmFAAX
11207,,a001100000GUDmGAAX
11209,,a001100000GUDmHAAX
11214,,a001100000GUDmIAAX
11226,,a001100000GUDmJAAX
11230,,a001100000GUDmKAAX
11231,,a001100000GUDmLAAX
11239,,a001100000GUDmMAAX
11240,,a001100000GUDmNAAX
11242,,a001100000GUDmOAAX
11243,,a001100000GUDmPAAX
11245,,a001100000GUDmQAAX
11249,,a001100000GUDmRAAX
11252,,a001100000GUDmSAAX
11261,,a001100000GUDmTAAX
11266,,a001100000GUDmUAAX
11267,,a001100000GUDmVAAX
11274,,a001100000GUDmWAAX
11286,,a001100000GUDmXAAX
11291,,a001100000GUDmYAAX
11295,,a001100000GUDmZAAX
11299,,a001100000GUDmaAAH
11304,,a001100000GUDmbAAH
11319,,a001100000GUDmcAAH
11321,,a001100000GUDmdAAH
11323,,a001100000GUDmeAAH
11328,,a001100000GUDmfAAH
11330,,a001100000GUDmgAAH
11338,,a001100000GUDmhAAH
11339,,a001100000GUDmiAAH
11344,,a001100000GUDmjAAH
11345,,a001100000GUDmkAAH
11346,,a001100000GUDmlAAH
11351,,a001100000GUDmmAAH
11356,,a001100000GUDmnAAH
11358,,a001100000GUDmoAAH
11359,,a001100000GUDmpAAH
11374,,a001100000GUDmqAAH
11377,,a001100000GUDmrAAH
11386,,a001100000GUDmsAAH
11392,,a001100000GUDmtAAH
11395,,a001100000GUDmuAAH
11402,,a001100000GUDmvAAH
11404,,a001100000GUDmwAAH
11407,,a001100000GUDmxAAH
11408,,a001100000GUDmyAAH
11415,,a001100000GUDmzAAH
11418,,a001100000GUDn0AAH
11422,,a001100000GUDn1AAH
11429,,a001100000GUDn2AAH
11430,,a001100000GUDn3AAH
11435,,a001100000GUDn4AAH
11438,,a001100000GUDn5AAH
11443,,a001100000GUDn6AAH
11445,,a001100000GUDn7AAH
11450,,a001100000GUDn8AAH
11452,,a001100000GUDn9AAH
11453,,a001100000GUDnAAAX
11476,,a001100000GUDnBAAX
11478,,a001100000GUDnCAAX
11481,,a001100000GUDnDAAX
11486,,a001100000GUDnEAAX
11487,,a001100000GUDnFAAX
11488,,a001100000GUDnGAAX
11494,,a001100000GUDnHAAX
11496,,a001100000GUDnIAAX
11499,,a001100000GUDnJAAX
11500,,a001100000GUDnKAAX
11503,,a001100000GUDnLAAX
11511,,a001100000GUDnMAAX
11514,,a001100000GUDnNAAX
11517,,a001100000GUDnOAAX
11518,,a001100000GUDnPAAX
11525,,a001100000GUDnQAAX
11540,,a001100000GUDnRAAX
11547,,a001100000GUDnSAAX
11548,,a001100000GUDnTAAX
11549,,a001100000GUDnUAAX
11551,,a001100000GUDnVAAX
11552,,a001100000GUDnWAAX
11555,,a001100000GUDnXAAX
11572,,a001100000GUDnYAAX
11578,,a001100000GUDnZAAX
11580,,a001100000GUDnaAAH
11582,,a001100000GUDnbAAH
11586,,a001100000GUDncAAH
11592,,a001100000GUDndAAH
11601,,a001100000GUDneAAH
11602,,a001100000GUDnfAAH
11606,,a001100000GUDngAAH
11611,,a001100000GUDnhAAH
11614,,a001100000GUDniAAH
11618,,a001100000GUDnjAAH
11621,,a001100000GUDnkAAH
11624,,a001100000GUDnlAAH
11625,,a001100000GUDnmAAH
11626,,a001100000GUDnnAAH
11630,,a001100000GUDnoAAH
11633,,a001100000GUDnpAAH
11634,,a001100000GUDnqAAH
11646,,a001100000GUDnrAAH
11649,,a001100000GUDnsAAH
11658,,a001100000GUDntAAH
11665,,a001100000GUDnuAAH
11669,,a001100000GUDnvAAH
11671,,a001100000GUDnwAAH
11679,,a001100000GUDnxAAH
11684,,a001100000GUDnyAAH
11686,,a001100000GUDnzAAH
11691,,a001100000GUDo0AAH
11692,,a001100000GUDo1AAH
11696,,a001100000GUDo2AAH
11698,,a001100000GUDo3AAH
11704,,a001100000GUDo4AAH
11707,,a001100000GUDo5AAH
11709,,a001100000GUDo6AAH
11712,,a001100000GUDo7AAH
11723,,a001100000GUDo8AAH
11725,,a001100000GUDo9AAH
11735,,a001100000GUDoAAAX
11738,,a001100000GUDoBAAX
11740,,a001100000GUDoCAAX
11745,,a001100000GUDoDAAX
11746,,a001100000GUDoEAAX
11753,,a001100000GUDoFAAX
11758,,a001100000GUDoGAAX
11766,,a001100000GUDoHAAX
11772,,a001100000GUDoIAAX
11773,,a001100000GUDoJAAX
11774,,a001100000GUDoKAAX
11776,,a001100000GUDoLAAX
11780,,a001100000GUDoMAAX
11791,,a001100000GUDoNAAX
11794,,a001100000GUDoOAAX
11795,,a001100000GUDoPAAX
11797,,a001100000GUDoQAAX
11801,,a001100000GUDoRAAX
11809,,a001100000GUDoSAAX
11810,,a001100000GUDoTAAX
11817,,a001100000GUDoUAAX
11818,,a001100000GUDoVAAX
11821,,a001100000GUDoWAAX
11824,,a001100000GUDoXAAX
11825,,a001100000GUDoYAAX
11829,,a001100000GUDoZAAX
11835,,a001100000GUDoaAAH
11844,,a001100000GUDobAAH
11854,,a001100000GUDocAAH
11857,,a001100000GUDodAAH
11858,,a001100000GUDoeAAH
11862,,a001100000GUDofAAH
11863,,a001100000GUDogAAH
11866,,a001100000GUDohAAH
11871,,a001100000GUDoiAAH
11872,,a001100000GUDojAAH
11876,,a001100000GUDokAAH
11878,,a001100000GUDolAAH
11883,,a001100000GUDomAAH
11895,,a001100000GUDonAAH
11910,,a001100000GUDooAAH
11911,,a001100000GUDopAAH
11920,,a001100000GUDoqAAH
11929,,a001100000GUDorAAH
11930,,a001100000GUDosAAH
11932,,a001100000GUDotAAH
11939,,a001100000GUDouAAH
11943,,a001100000GUDovAAH
11944,,a001100000GUDowAAH
11947,,a001100000GUDoxAAH
11949,,a001100000GUDoyAAH
11955,,a001100000GUDozAAH
11956,,a001100000GUDp0AAH
11959,,a001100000GUDp1AAH
11962,,a001100000GUDp2AAH
11963,,a001100000GUDp3AAH
11974,,a001100000GUDp4AAH
11982,,a001100000GUDp5AAH
11984,,a001100000GUDp6AAH
11987,,a001100000GUDp7AAH
11988,,a001100000GUDp8AAH
11992,,a001100000GUDp9AAH
12003,,a001100000GUDpAAAX
12008,,a001100000GUDpBAAX
12010,,a001100000GUDpCAAX
12015,,a001100000GUDpDAAX
12017,,a001100000GUDpEAAX
12028,,a001100000GUDpFAAX
12033,,a001100000GUDpGAAX
12039,,a001100000GUDpHAAX
12041,,a001100000GUDpIAAX
12045,,a001100000GUDpJAAX
12050,,a001100000GUDpKAAX
12053,,a001100000GUDpLAAX
12055,,a001100000GUDpMAAX
12058,,a001100000GUDpNAAX
12059,,a001100000GUDpOAAX
12062,,a001100000GUDpPAAX
12069,,a001100000GUDpQAAX
12071,,a001100000GUDpRAAX
12083,,a001100000GUDpSAAX
12089,,a001100000GUDpTAAX
12095,,a001100000GUDpUAAX
12096,,a001100000GUDpVAAX
12099,,a001100000GUDpWAAX
12100,,a001100000GUDpXAAX
12110,,a001100000GUDpYAAX
12111,,a001100000GUDpZAAX
12113,,a001100000GUDpaAAH
12119,,a001100000GUDpbAAH
12121,,a001100000GUDpcAAH
12125,,a001100000GUDpdAAH
12126,,a001100000GUDpeAAH
12127,,a001100000GUDpfAAH
12144,,a001100000GUDpgAAH
12150,,a001100000GUDphAAH
12152,,a001100000GUDpiAAH
12156,,a001100000GUDpjAAH
12162,,a001100000GUDpkAAH
12166,,a001100000GUDplAAH
12170,,a001100000GUDpmAAH
12172,,a001100000GUDpnAAH
12173,,a001100000GUDpoAAH
12180,,a001100000GUDppAAH
12182,,a001100000GUDpqAAH
12183,,a001100000GUDprAAH
12205,,a001100000GUDpsAAH
12206,,a001100000GUDptAAH
12207,,a001100000GUDpuAAH
12212,,a001100000GUDpvAAH
12213,,a001100000GUDpwAAH
12214,,a001100000GUDpxAAH
12219,,a001100000GUDpyAAH
12225,,a001100000GUDpzAAH
12230,,a001100000GUDq0AAH
12231,,a001100000GUDq1AAH
12239,,a001100000GUDq2AAH
12244,,a001100000GUDq3AAH
12245,,a001100000GUDq4AAH
12252,,a001100000GUDq5AAH
12255,,a001100000GUDq6AAH
12262,,a001100000GUDq7AAH
12268,,a001100000GUDq8AAH
12271,,a001100000GUDq9AAH
12272,,a001100000GUDqAAAX
12274,,a001100000GUDqBAAX
12277,,a001100000GUDqCAAX
12279,,a001100000GUDqDAAX
12286,,a001100000GUDqEAAX
12287,,a001100000GUDqFAAX
12290,,a001100000GUDqGAAX
12291,,a001100000GUDqHAAX
12302,,a001100000GUDqIAAX
12305,,a001100000GUDqJAAX
12314,,a001100000GUDqKAAX
12319,,a001100000GUDqLAAX
12322,,a001100000GUDqMAAX
12324,,a001100000GUDqNAAX
12325,,a001100000GUDqOAAX
12332,,a001100000GUDqPAAX
12340,,a001100000GUDqQAAX
12344,,a001100000GUDqRAAX
12349,,a001100000GUDqSAAX
12351,,a001100000GUDqTAAX
12375,,a001100000GUDqUAAX
12378,,a001100000GUDqVAAX
12381,,a001100000GUDqWAAX
12382,,a001100000GUDqXAAX
12383,,a001100000GUDqYAAX
12390,,a001100000GUDqZAAX
12392,,a001100000GUDqaAAH
12400,,a001100000GUDqbAAH
12404,,a001100000GUDqcAAH
12405,,a001100000GUDqdAAH
12407,,a001100000GUDqeAAH
12410,,a001100000GUDqfAAH
12412,,a001100000GUDqgAAH
12416,,a001100000GUDqhAAH
12419,,a001100000GUDqiAAH
12425,,a001100000GUDqjAAH
12427,,a001100000GUDqkAAH
12431,,a001100000GUDqlAAH
12436,,a001100000GUDqmAAH
12440,,a001100000GUDqnAAH
12448,,a001100000GUDqoAAH
12451,,a001100000GUDqpAAH
12455,,a001100000GUDqqAAH
12456,,a001100000GUDqrAAH
12462,,a001100000GUDqsAAH
12468,,a001100000GUDqtAAH
12472,,a001100000GUDquAAH
12480,,a001100000GUDqvAAH
12485,,a001100000GUDqwAAH
12501,,a001100000GUDqxAAH
12511,,a001100000GUDqyAAH
12512,,a001100000GUDqzAAH
12513,,a001100000GUDr0AAH
12523,,a001100000GUDr1AAH
12524,,a001100000GUDr2AAH
12525,,a001100000GUDr3AAH
12529,,a001100000GUDr4AAH
12533,,a001100000GUDr5AAH
12537,,a001100000GUDr6AAH
12542,,a001100000GUDr7AAH
12545,,a001100000GUDr8AAH
12546,,a001100000GUDr9AAH
12549,,a001100000GUDrAAAX
12553,,a001100000GUDrBAAX
12558,,a001100000GUDrCAAX
12568,,a001100000GUDrDAAX
12573,,a001100000GUDrEAAX
12578,,a001100000GUDrFAAX
12583,,a001100000GUDrGAAX
12586,,a001100000GUDrHAAX
12591,,a001100000GUDrIAAX
12592,,a001100000GUDrJAAX
12598,,a001100000GUDrKAAX
12601,,a001100000GUDrLAAX
12604,,a001100000GUDrMAAX
12607,,a001100000GUDrNAAX
12613,,a001100000GUDrOAAX
12616,,a001100000GUDrPAAX
12618,,a001100000GUDrQAAX
12620,,a001100000GUDrRAAX
12624,,a001100000GUDrSAAX
12625,,a001100000GUDrTAAX
12638,,a001100000GUDrUAAX
12639,,a001100000GUDrVAAX
12643,,a001100000GUDrWAAX
12647,,a001100000GUDrXAAX
12654,,a001100000GUDrYAAX
12655,,a001100000GUDrZAAX
12656,,a001100000GUDraAAH
12661,,a001100000GUDrbAAH
12664,,a001100000GUDrcAAH
12666,,a001100000GUDrdAAH
12668,,a001100000GUDreAAH
12675,,a001100000GUDrfAAH
12681,,a001100000GUDrgAAH
12682,,a001100000GUDrhAAH
12684,,a001100000GUDriAAH
12685,,a001100000GUDrjAAH
12701,,a001100000GUDrkAAH
12702,,a001100000GUDrlAAH
12704,,a001100000GUDrmAAH
12707,,a001100000GUDrnAAH
12715,,a001100000GUDroAAH
12717,,a001100000GUDrpAAH
12723,,a001100000GUDrqAAH
12739,,a001100000GUDrrAAH
12741,,a001100000GUDrsAAH
12742,,a001100000GUDrtAAH
12758,,a001100000GUDruAAH
12760,,a001100000GUDrvAAH
12762,,a001100000GUDrwAAH
12768,,a001100000GUDrxAAH
12771,,a001100000GUDryAAH
12778,,a001100000GUDrzAAH
12779,,a001100000GUDs0AAH
12785,,a001100000GUDs1AAH
12786,,a001100000GUDs2AAH
12787,,a001100000GUDs3AAH
12788,,a001100000GUDs4AAH
12789,,a001100000GUDs5AAH
12793,,a001100000GUDs6AAH
12810,,a001100000GUDs7AAH
12812,,a001100000GUDs8AAH
12819,,a001100000GUDs9AAH
12826,,a001100000GUDsAAAX
12831,,a001100000GUDsBAAX
12834,,a001100000GUDsCAAX
12841,,a001100000GUDsDAAX
12848,,a001100000GUDsEAAX
12851,,a001100000GUDsFAAX
12858,,a001100000GUDsGAAX
12864,,a001100000GUDsHAAX
12875,,a001100000GUDsIAAX
12878,,a001100000GUDsJAAX
12879,,a001100000GUDsKAAX
12880,,a001100000GUDsLAAX
12893,,a001100000GUDsMAAX
12897,,a001100000GUDsNAAX
12899,,a001100000GUDsOAAX
12900,,a001100000GUDsPAAX
12903,,a001100000GUDsQAAX
12911,,a001100000GUDsRAAX
12917,,a001100000GUDsSAAX
12919,,a001100000GUDsTAAX
12921,,a001100000GUDsUAAX
12930,,a001100000GUDsVAAX
12931,,a001100000GUDsWAAX
12932,,a001100000GUDsXAAX
12933,,a001100000GUDsYAAX
12934,,a001100000GUDsZAAX
12937,,a001100000GUDsaAAH
12938,,a001100000GUDsbAAH
12939,,a001100000GUDscAAH
12943,,a001100000GUDsdAAH
12945,,a001100000GUDseAAH
12954,,a001100000GUDsfAAH
12964,,a001100000GUDsgAAH
12966,,a001100000GUDshAAH
12971,,a001100000GUDsiAAH
12973,,a001100000GUDsjAAH
12977,,a001100000GUDskAAH
12980,,a001100000GUDslAAH
12996,,a001100000GUDsmAAH
12997,,a001100000GUDsnAAH
13002,,a001100000GUDsoAAH
13010,,a001100000GUDspAAH
13014,,a001100000GUDsqAAH
13021,,a001100000GUDsrAAH
13027,,a001100000GUDssAAH
13028,,a001100000GUDstAAH
13029,,a001100000GUDsuAAH
13042,,a001100000GUDsvAAH
13044,,a001100000GUDswAAH
13047,,a001100000GUDsxAAH
13053,,a001100000GUDsyAAH
13054,,a001100000GUDszAAH
13059,,a001100000GUDt0AAH
13064,,a001100000GUDt1AAH
13066,,a001100000GUDt2AAH
13067,,a001100000GUDt3AAH
13074,,a001100000GUDt4AAH
13075,,a001100000GUDt5AAH
13077,,a001100000GUDt6AAH
13079,,a001100000GUDt7AAH
13088,,a001100000GUDt8AAH
13091,,a001100000GUDt9AAH
13094,,a001100000GUDtAAAX
13101,,a001100000GUDtBAAX
13111,,a001100000GUDtCAAX
13116,,a001100000GUDtDAAX
13119,,a001100000GUDtEAAX
13121,,a001100000GUDtFAAX
13127,,a001100000GUDtGAAX
13131,,a001100000GUDtHAAX
13143,,a001100000GUDtIAAX
13150,,a001100000GUDtJAAX
13152,,a001100000GUDtKAAX
13157,,a001100000GUDtLAAX
13162,,a001100000GUDtMAAX
13163,,a001100000GUDtNAAX
13166,,a001100000GUDtOAAX
13170,,a001100000GUDtPAAX
13172,,a001100000GUDtQAAX
13178,,a001100000GUDtRAAX
13179,,a001100000GUDtSAAX
13188,,a001100000GUDtTAAX
13189,,a001100000GUDtUAAX
13191,,a001100000GUDtVAAX
13195,,a001100000GUDtWAAX
13201,,a001100000GUDtXAAX
13202,,a001100000GUDtYAAX
13207,,a001100000GUDtZAAX
13212,,a001100000GUDtaAAH
13213,,a001100000GUDtbAAH
13219,,a001100000GUDtcAAH
13222,,a001100000GUDtdAAH
13226,,a001100000GUDteAAH
13228,,a001100000GUDtfAAH
