Id,External_Id__c
a0063000008tSTWAA2,10558
a0063000008tSTXAA2,10564
a0063000008tSTYAA2,10569
a0063000008tSTZAA2,10573
a0063000008tSTaAAM,10574
a0063000008tSTbAAM,10578
a0063000008tSTcAAM,10582
a0063000008tSTdAAM,10584
a0063000008tSTeAAM,10589
a0063000008tSTfAAM,10595
a0063000008tSTgAAM,10603
a0063000008tSThAAM,10605
a0063000008tSTiAAM,10615
a0063000008tSTjAAM,10617
a0063000008tSTkAAM,10619
a0063000008tSTlAAM,10622
a0063000008tSTmAAM,10624
a0063000008tSTnAAM,10629
a0063000008tSToAAM,10635
a0063000008tSTpAAM,10643
a0063000008tSTqAAM,10644
a0063000008tSTrAAM,10645
a0063000008tSTsAAM,10647
a0063000008tSTtAAM,10648
a0063000008tSTuAAM,10653
a0063000008tSTvAAM,10654
a0063000008tSTwAAM,10669
a0063000008tSTxAAM,10671
a0063000008tSTyAAM,10677
a0063000008tSTzAAM,10680
a0063000008tSU0AAM,10681
a0063000008tSU1AAM,10682
a0063000008tSU2AAM,10709
a0063000008tSU3AAM,10711
a0063000008tSU4AAM,10720
a0063000008tSU5AAM,10722
a0063000008tSU6AAM,10725
a0063000008tSU7AAM,10726
a0063000008tSU8AAM,10735
a0063000008tSU9AAM,10736
a0063000008tSUAAA2,10737
a0063000008tSUBAA2,10740
a0063000008tSUCAA2,10746
a0063000008tSUDAA2,10750
a0063000008tSUEAA2,10752
a0063000008tSUFAA2,10755
a0063000008tSUGAA2,10757
a0063000008tSUHAA2,10761
a0063000008tSUIAA2,10769
a0063000008tSUJAA2,10772
a0063000008tSUKAA2,10774
a0063000008tSULAA2,10776
a0063000008tSUMAA2,10787
a0063000008tSUNAA2,10792
a0063000008tSUOAA2,10795
a0063000008tSUPAA2,10799
a0063000008tSUQAA2,10800
a0063000008tSURAA2,10815
a0063000008tSUSAA2,10817
a0063000008tSUTAA2,10821
a0063000008tSUUAA2,10824
a0063000008tSUVAA2,10831
a0063000008tSUWAA2,10835
a0063000008tSUXAA2,10839
a0063000008tSUYAA2,10847
a0063000008tSUZAA2,10851
a0063000008tSUaAAM,10856
a0063000008tSUbAAM,10859
a0063000008tSUcAAM,10861
a0063000008tSUdAAM,10862
a0063000008tSUeAAM,10876
a0063000008tSUfAAM,10878
a0063000008tSUgAAM,10879
a0063000008tSUhAAM,10882
a0063000008tSUiAAM,10886
a0063000008tSUjAAM,10889
a0063000008tSUkAAM,10898
a0063000008tSUlAAM,10900
a0063000008tSUmAAM,10908
a0063000008tSUnAAM,10911
a0063000008tSUoAAM,10916
a0063000008tSUpAAM,10920
a0063000008tSUqAAM,10921
a0063000008tSUrAAM,10929
a0063000008tSUsAAM,10931
a0063000008tSUtAAM,10932
a0063000008tSUuAAM,10933
a0063000008tSUvAAM,10940
a0063000008tSUwAAM,10948
a0063000008tSUxAAM,10949
a0063000008tSUyAAM,10950
a0063000008tSUzAAM,10958
a0063000008tSV0AAM,10959
a0063000008tSV1AAM,10968
a0063000008tSV2AAM,10971
a0063000008tSV3AAM,10977
a0063000008tSV4AAM,10979
a0063000008tSV5AAM,10983
a0063000008tSV6AAM,10988
a0063000008tSV7AAM,10989
a0063000008tSV8AAM,10991
a0063000008tSV9AAM,10996
a0063000008tSVAAA2,11002
a0063000008tSVBAA2,11004
a0063000008tSVCAA2,11008
a0063000008tSVDAA2,11011
a0063000008tSVEAA2,11015
a0063000008tSVFAA2,11018
a0063000008tSVGAA2,11019
a0063000008tSVHAA2,11034
a0063000008tSVIAA2,11036
a0063000008tSVJAA2,11042
a0063000008tSVKAA2,11054
a0063000008tSVLAA2,11061
a0063000008tSVMAA2,11065
a0063000008tSVNAA2,11069
a0063000008tSVOAA2,11073
a0063000008tSVPAA2,11076
a0063000008tSVQAA2,11078
a0063000008tSVRAA2,11085
a0063000008tSVSAA2,11086
a0063000008tSVTAA2,11090
a0063000008tSVUAA2,11097
a0063000008tSVVAA2,11114
a0063000008tSVWAA2,11118
a0063000008tSVXAA2,11124
a0063000008tSVYAA2,11127
a0063000008tSVZAA2,11131
a0063000008tSVaAAM,11134
a0063000008tSVbAAM,11140
a0063000008tSVcAAM,11143
a0063000008tSVdAAM,11147
a0063000008tSVeAAM,11148
a0063000008tSVfAAM,11156
a0063000008tSVgAAM,11160
a0063000008tSVhAAM,11163
a0063000008tSViAAM,11165
a0063000008tSVjAAM,11172
a0063000008tSVkAAM,11174
a0063000008tSVlAAM,11187
a0063000008tSVmAAM,11193
a0063000008tSVnAAM,11199
a0063000008tSVoAAM,11201
a0063000008tSVpAAM,11203
a0063000008tSVqAAM,11204
a0063000008tSVrAAM,11207
a0063000008tSVsAAM,11209
a0063000008tSVtAAM,11214
a0063000008tSVuAAM,11226
a0063000008tSVvAAM,11230
a0063000008tSVwAAM,11231
a0063000008tSVxAAM,11239
a0063000008tSVyAAM,11240
a0063000008tSVzAAM,11242
a0063000008tSW0AAM,11243
a0063000008tSW1AAM,11245
a0063000008tSW2AAM,11249
a0063000008tSW3AAM,11252
a0063000008tSW4AAM,11261
a0063000008tSW5AAM,11266
a0063000008tSW6AAM,11267
a0063000008tSW7AAM,11274
a0063000008tSW8AAM,11286
a0063000008tSW9AAM,11291
a0063000008tSWAAA2,11295
a0063000008tSWBAA2,11299
a0063000008tSWCAA2,11304
a0063000008tSWDAA2,11319
a0063000008tSWEAA2,11321
a0063000008tSWFAA2,11323
a0063000008tSWGAA2,11328
a0063000008tSWHAA2,11330
a0063000008tSWIAA2,11338
a0063000008tSWJAA2,11339
a0063000008tSWKAA2,11344
a0063000008tSWLAA2,11345
a0063000008tSWMAA2,11346
a0063000008tSWNAA2,11351
a0063000008tSWOAA2,11356
a0063000008tSWPAA2,11358
a0063000008tSWQAA2,11359
a0063000008tSWRAA2,11374
a0063000008tSWSAA2,11377
a0063000008tSWTAA2,11386
a0063000008tSWUAA2,11392
a0063000008tSWVAA2,11395
a0063000008tSWWAA2,11402
a0063000008tSWXAA2,11404
a0063000008tSWYAA2,11407
a0063000008tSWZAA2,11408
a0063000008tSWaAAM,11415
a0063000008tSWbAAM,11418
a0063000008tSWcAAM,11422
a0063000008tSWdAAM,11429
a0063000008tSWeAAM,11430
a0063000008tSWfAAM,11435
a0063000008tSWgAAM,11438
a0063000008tSWhAAM,11443
a0063000008tSWiAAM,11445
a0063000008tSWjAAM,11450
a0063000008tSWkAAM,11452
a0063000008tSWlAAM,11453
a0063000008tSWmAAM,11476
a0063000008tSWnAAM,11478
a0063000008tSWoAAM,11481
a0063000008tSWpAAM,11486
a0063000008tSWqAAM,11487
a0063000008tSWrAAM,11488
a0063000008tSWsAAM,11494
a0063000008tSWtAAM,11496
a0063000008tSWuAAM,11499
a0063000008tSWvAAM,11500
a0063000008tSWwAAM,11503
a0063000008tSWxAAM,11511
a0063000008tSWyAAM,11514
a0063000008tSWzAAM,11517
a0063000008tSX0AAM,11518
a0063000008tSX1AAM,11525
a0063000008tSX2AAM,11540
a0063000008tSX3AAM,11547
a0063000008tSX4AAM,11548
a0063000008tSX5AAM,11549
a0063000008tSX6AAM,11551
a0063000008tSX7AAM,11552
a0063000008tSX8AAM,11555
a0063000008tSX9AAM,11572
a0063000008tSXAAA2,11578
a0063000008tSXBAA2,11580
a0063000008tSXCAA2,11582
a0063000008tSXDAA2,11586
a0063000008tSXEAA2,11592
a0063000008tSXFAA2,11601
a0063000008tSXGAA2,11602
a0063000008tSXHAA2,11606
a0063000008tSXIAA2,11611
a0063000008tSXJAA2,11614
a0063000008tSXKAA2,11618
a0063000008tSXLAA2,11621
a0063000008tSXMAA2,11624
a0063000008tSXNAA2,11625
a0063000008tSXOAA2,11626
a0063000008tSXPAA2,11630
a0063000008tSXQAA2,11633
a0063000008tSXRAA2,11634
a0063000008tSXSAA2,11646
a0063000008tSXTAA2,11649
a0063000008tSXUAA2,11658
a0063000008tSXVAA2,11665
a0063000008tSXWAA2,11669
a0063000008tSXXAA2,11671
a0063000008tSXYAA2,11679
a0063000008tSXZAA2,11684
a0063000008tSXaAAM,11686
a0063000008tSXbAAM,11691
a0063000008tSXcAAM,11692
a0063000008tSXdAAM,11696
a0063000008tSXeAAM,11698
a0063000008tSXfAAM,11704
a0063000008tSXgAAM,11707
a0063000008tSXhAAM,11709
a0063000008tSXiAAM,11712
a0063000008tSXjAAM,11723
a0063000008tSXkAAM,11725
a0063000008tSXlAAM,11735
a0063000008tSXmAAM,11738
a0063000008tSXnAAM,11740
a0063000008tSXoAAM,11745
a0063000008tSXpAAM,11746
a0063000008tSXqAAM,11753
a0063000008tSXrAAM,11758
a0063000008tSXsAAM,11766
a0063000008tSXtAAM,11772
a0063000008tSXuAAM,11773
a0063000008tSXvAAM,11774
a0063000008tSXwAAM,11776
a0063000008tSXxAAM,11780
a0063000008tSXyAAM,11791
a0063000008tSXzAAM,11794
a0063000008tSY0AAM,11795
a0063000008tSY1AAM,11797
a0063000008tSY2AAM,11801
a0063000008tSY3AAM,11809
a0063000008tSY4AAM,11810
a0063000008tSY5AAM,11817
a0063000008tSY6AAM,11818
a0063000008tSY7AAM,11821
a0063000008tSY8AAM,11824
a0063000008tSY9AAM,11825
a0063000008tSYAAA2,11829
a0063000008tSYBAA2,11835
a0063000008tSYCAA2,11844
a0063000008tSYDAA2,11854
a0063000008tSYEAA2,11857
a0063000008tSYFAA2,11858
a0063000008tSYGAA2,11862
a0063000008tSYHAA2,11863
a0063000008tSYIAA2,11866
a0063000008tSYJAA2,11871
a0063000008tSYKAA2,11872
a0063000008tSYLAA2,11876
a0063000008tSYMAA2,11878
a0063000008tSYNAA2,11883
a0063000008tSYOAA2,11895
a0063000008tSYPAA2,11910
a0063000008tSYQAA2,11911
a0063000008tSYRAA2,11920
a0063000008tSYSAA2,11929
a0063000008tSYTAA2,11930
a0063000008tSYUAA2,11932
a0063000008tSYVAA2,11939
a0063000008tSYWAA2,11943
a0063000008tSYXAA2,11944
a0063000008tSYYAA2,11947
a0063000008tSYZAA2,11949
a0063000008tSYaAAM,11955
a0063000008tSYbAAM,11956
a0063000008tSYcAAM,11959
a0063000008tSYdAAM,11962
a0063000008tSYeAAM,11963
a0063000008tSYfAAM,11974
a0063000008tSYgAAM,11982
a0063000008tSYhAAM,11984
a0063000008tSYiAAM,11987
a0063000008tSYjAAM,11988
a0063000008tSYkAAM,11992
a0063000008tSYlAAM,12003
a0063000008tSYmAAM,12008
a0063000008tSYnAAM,12010
a0063000008tSYoAAM,12015
a0063000008tSYpAAM,12017
a0063000008tSYqAAM,12028
a0063000008tSYrAAM,12033
a0063000008tSYsAAM,12039
a0063000008tSYtAAM,12041
a0063000008tSYuAAM,12045
a0063000008tSYvAAM,12050
a0063000008tSYwAAM,12053
a0063000008tSYxAAM,12055
a0063000008tSYyAAM,12058
a0063000008tSYzAAM,12059
a0063000008tSZ0AAM,12062
a0063000008tSZ1AAM,12069
a0063000008tSZ2AAM,12071
a0063000008tSZ3AAM,12083
a0063000008tSZ4AAM,12089
a0063000008tSZ5AAM,12095
a0063000008tSZ6AAM,12096
a0063000008tSZ7AAM,12099
a0063000008tSZ8AAM,12100
a0063000008tSZ9AAM,12110
a0063000008tSZAAA2,12111
a0063000008tSZBAA2,12113
a0063000008tSZCAA2,12119
a0063000008tSZDAA2,12121
a0063000008tSZEAA2,12125
a0063000008tSZFAA2,12126
a0063000008tSZGAA2,12127
a0063000008tSZHAA2,12144
a0063000008tSZIAA2,12150
a0063000008tSZJAA2,12152
a0063000008tSZKAA2,12156
a0063000008tSZLAA2,12162
a0063000008tSZMAA2,12166
a0063000008tSZNAA2,12170
a0063000008tSZOAA2,12172
a0063000008tSZPAA2,12173
a0063000008tSZQAA2,12180
a0063000008tSZRAA2,12182
a0063000008tSZSAA2,12183
a0063000008tSZTAA2,12205
a0063000008tSZUAA2,12206
a0063000008tSZVAA2,12207
a0063000008tSZWAA2,12212
a0063000008tSZXAA2,12213
a0063000008tSZYAA2,12214
a0063000008tSZZAA2,12219
a0063000008tSZaAAM,12225
a0063000008tSZbAAM,12230
a0063000008tSZcAAM,12231
a0063000008tSZdAAM,12239
a0063000008tSZeAAM,12244
a0063000008tSZfAAM,12245
a0063000008tSZgAAM,12252
a0063000008tSZhAAM,12255
a0063000008tSZiAAM,12262
a0063000008tSZjAAM,12268
a0063000008tSZkAAM,12271
a0063000008tSZlAAM,12272
a0063000008tSZmAAM,12274
a0063000008tSZnAAM,12277
a0063000008tSZoAAM,12279
a0063000008tSZpAAM,12286
a0063000008tSZqAAM,12287
a0063000008tSZrAAM,12290
a0063000008tSZsAAM,12291
a0063000008tSZtAAM,12302
a0063000008tSZuAAM,12305
a0063000008tSZvAAM,12314
a0063000008tSZwAAM,12319
a0063000008tSZxAAM,12322
a0063000008tSZyAAM,12324
a0063000008tSZzAAM,12325
a0063000008tSa0AAE,12332
a0063000008tSa1AAE,12340
a0063000008tSa2AAE,12344
a0063000008tSa3AAE,12349
a0063000008tSa4AAE,12351
a0063000008tSa5AAE,12375
a0063000008tSa6AAE,12378
a0063000008tSa7AAE,12381
a0063000008tSa8AAE,12382
a0063000008tSa9AAE,12383
a0063000008tSaAAAU,12390
a0063000008tSaBAAU,12392
a0063000008tSaCAAU,12400
a0063000008tSaDAAU,12404
a0063000008tSaEAAU,12405
a0063000008tSaFAAU,12407
a0063000008tSaGAAU,12410
a0063000008tSaHAAU,12412
a0063000008tSaIAAU,12416
a0063000008tSaJAAU,12419
a0063000008tSaKAAU,12425
a0063000008tSaLAAU,12427
a0063000008tSaMAAU,12431
a0063000008tSaNAAU,12436
a0063000008tSaOAAU,12440
a0063000008tSaPAAU,12448
a0063000008tSaQAAU,12451
a0063000008tSaRAAU,12455
a0063000008tSaSAAU,12456
a0063000008tSaTAAU,12462
a0063000008tSaUAAU,12468
a0063000008tSaVAAU,12472
a0063000008tSaWAAU,12480
a0063000008tSaXAAU,12485
a0063000008tSaYAAU,12501
a0063000008tSaZAAU,12511
a0063000008tSaaAAE,12512
a0063000008tSabAAE,12513
a0063000008tSacAAE,12523
a0063000008tSadAAE,12524
a0063000008tSaeAAE,12525
a0063000008tSafAAE,12529
a0063000008tSagAAE,12533
a0063000008tSahAAE,12537
a0063000008tSaiAAE,12542
a0063000008tSajAAE,12545
a0063000008tSakAAE,12546
a0063000008tSalAAE,12549
a0063000008tSamAAE,12553
a0063000008tSanAAE,12558
a0063000008tSaoAAE,12568
a0063000008tSapAAE,12573
a0063000008tSaqAAE,12578
a0063000008tSarAAE,12583
a0063000008tSasAAE,12586
a0063000008tSatAAE,12591
a0063000008tSauAAE,12592
a0063000008tSavAAE,12598
a0063000008tSawAAE,12601
a0063000008tSaxAAE,12604
a0063000008tSayAAE,12607
a0063000008tSazAAE,12613
a0063000008tSb0AAE,12616
a0063000008tSb1AAE,12618
a0063000008tSb2AAE,12620
a0063000008tSb3AAE,12624
a0063000008tSb4AAE,12625
a0063000008tSb5AAE,12638
a0063000008tSb6AAE,12639
a0063000008tSb7AAE,12643
a0063000008tSb8AAE,12647
a0063000008tSb9AAE,12654
a0063000008tSbAAAU,12655
a0063000008tSbBAAU,12656
a0063000008tSbCAAU,12661
a0063000008tSbDAAU,12664
a0063000008tSbEAAU,12666
a0063000008tSbFAAU,12668
a0063000008tSbGAAU,12675
a0063000008tSbHAAU,12681
a0063000008tSbIAAU,12682
a0063000008tSbJAAU,12684
a0063000008tSbKAAU,12685
a0063000008tSbLAAU,12701
a0063000008tSbMAAU,12702
a0063000008tSbNAAU,12704
a0063000008tSbOAAU,12707
a0063000008tSbPAAU,12715
a0063000008tSbQAAU,12717
a0063000008tSbRAAU,12723
a0063000008tSbSAAU,12739
a0063000008tSbTAAU,12741
a0063000008tSbUAAU,12742
a0063000008tSbVAAU,12758
a0063000008tSbWAAU,12760
a0063000008tSbXAAU,12762
a0063000008tSbYAAU,12768
a0063000008tSbZAAU,12771
a0063000008tSbaAAE,12778
a0063000008tSbbAAE,12779
a0063000008tSbcAAE,12785
a0063000008tSbdAAE,12786
a0063000008tSbeAAE,12787
a0063000008tSbfAAE,12788
a0063000008tSbgAAE,12789
a0063000008tSbhAAE,12793
a0063000008tSbiAAE,12810
a0063000008tSbjAAE,12812
a0063000008tSbkAAE,12819
a0063000008tSblAAE,12826
a0063000008tSbmAAE,12831
a0063000008tSbnAAE,12834
a0063000008tSboAAE,12841
a0063000008tSbpAAE,12848
a0063000008tSbqAAE,12851
a0063000008tSbrAAE,12858
a0063000008tSbsAAE,12864
a0063000008tSbtAAE,12875
a0063000008tSbuAAE,12878
a0063000008tSbvAAE,12879
a0063000008tSbwAAE,12880
a0063000008tSbxAAE,12893
a0063000008tSbyAAE,12897
a0063000008tSbzAAE,12899
a0063000008tSc0AAE,12900
a0063000008tSc1AAE,12903
a0063000008tSc2AAE,12911
a0063000008tSc3AAE,12917
a0063000008tSc4AAE,12919
a0063000008tSc5AAE,12921
a0063000008tSc6AAE,12930
a0063000008tSc7AAE,12931
a0063000008tSc8AAE,12932
a0063000008tSc9AAE,12933
a0063000008tScAAAU,12934
a0063000008tScBAAU,12937
a0063000008tScCAAU,12938
a0063000008tScDAAU,12939
a0063000008tScEAAU,12943
a0063000008tScFAAU,12945
a0063000008tScGAAU,12954
a0063000008tScHAAU,12964
a0063000008tScIAAU,12966
a0063000008tScJAAU,12971
a0063000008tScKAAU,12973
a0063000008tScLAAU,12977
a0063000008tScMAAU,12980
a0063000008tScNAAU,12996
a0063000008tScOAAU,12997
a0063000008tScPAAU,13002
a0063000008tScQAAU,13010
a0063000008tScRAAU,13014
a0063000008tScSAAU,13021
a0063000008tScTAAU,13027
a0063000008tScUAAU,13028
a0063000008tScVAAU,13029
a0063000008tScWAAU,13042
a0063000008tScXAAU,13044
a0063000008tScYAAU,13047
a0063000008tScZAAU,13053
a0063000008tScaAAE,13054
a0063000008tScbAAE,13059
a0063000008tSccAAE,13064
a0063000008tScdAAE,13066
a0063000008tSceAAE,13067
a0063000008tScfAAE,13074
a0063000008tScgAAE,13075
a0063000008tSchAAE,13077
a0063000008tSciAAE,13079
a0063000008tScjAAE,13088
a0063000008tSckAAE,13091
a0063000008tSclAAE,13094
a0063000008tScmAAE,13101
a0063000008tScnAAE,13111
a0063000008tScoAAE,13116
a0063000008tScpAAE,13119
a0063000008tScqAAE,13121
a0063000008tScrAAE,13127
a0063000008tScsAAE,13131
a0063000008tSctAAE,13143
a0063000008tScuAAE,13150
a0063000008tScvAAE,13152
a0063000008tScwAAE,13157
a0063000008tScxAAE,13162
a0063000008tScyAAE,13163
a0063000008tSczAAE,13166
a0063000008tSd0AAE,13170
a0063000008tSd1AAE,13172
a0063000008tSd2AAE,13178
a0063000008tSd3AAE,13179
a0063000008tSd4AAE,13188
a0063000008tSd5AAE,13189
a0063000008tSd6AAE,13191
a0063000008tSd7AAE,13195
a0063000008tSd8AAE,13201
a0063000008tSd9AAE,13202
a0063000008tSdAAAU,13207
a0063000008tSdBAAU,13212
a0063000008tSdCAAU,13213
a0063000008tSdDAAU,13219
a0063000008tSdEAAU,13222
a0063000008tSdFAAU,13226
a0063000008tSdGAAU,13228
a0063000008tSdHAAU,13234
a0063000008tSdIAAU,13258
a0063000008tSdJAAU,13259
a0063000008tSdKAAU,13262
a0063000008tSdLAAU,13263
a0063000008tSdMAAU,13265
a0063000008tSdNAAU,13268
a0063000008tSdOAAU,13269
a0063000008tSdPAAU,13277
a0063000008tSdQAAU,13282
a0063000008tSdRAAU,13292
a0063000008tSdSAAU,13300
a0063000008tSdTAAU,13301
a0063000008tSdUAAU,13303
a0063000008tSdVAAU,13305
a0063000008tSdWAAU,13309
a0063000008tSdXAAU,13316
a0063000008tSdYAAU,13323
a0063000008tSdZAAU,13324
a0063000008tSdaAAE,13329
a0063000008tSdbAAE,13338
a0063000008tSdcAAE,13341
a0063000008tSddAAE,13345
a0063000008tSdeAAE,13346
a0063000008tSdfAAE,13353
a0063000008tSdgAAE,13358
a0063000008tSdhAAE,13363
a0063000008tSdiAAE,13364
a0063000008tSdjAAE,13365
a0063000008tSdkAAE,13373
a0063000008tSdlAAE,13374
a0063000008tSdmAAE,13377
a0063000008tSdnAAE,13390
a0063000008tSdoAAE,13391
a0063000008tSdpAAE,13392
a0063000008tSdqAAE,13394
a0063000008tSdrAAE,13400
a0063000008tSdsAAE,13404
a0063000008tSdtAAE,13405
a0063000008tSduAAE,13408
a0063000008tSdvAAE,13412
a0063000008tSdwAAE,13418
a0063000008tSdxAAE,13427
a0063000008tSdyAAE,13433
a0063000008tSdzAAE,13441
a0063000008tSe0AAE,13448
a0063000008tSe1AAE,13452
a0063000008tSe2AAE,13453
a0063000008tSe3AAE,13459
a0063000008tSe4AAE,13465
a0063000008tSe5AAE,13472
a0063000008tSe6AAE,13473
a0063000008tSe7AAE,13474
a0063000008tSe8AAE,13480
a0063000008tSe9AAE,13481
a0063000008tSeAAAU,13496
a0063000008tSeBAAU,13497
a0063000008tSeCAAU,13498
a0063000008tSeDAAU,13501
a0063000008tSeEAAU,13505
a0063000008tSeFAAU,13508
a0063000008tSeGAAU,13512
a0063000008tSeHAAU,13513
a0063000008tSeIAAU,13518
a0063000008tSeJAAU,13531
a0063000008tSeKAAU,13533
a0063000008tSeLAAU,13535
a0063000008tSeMAAU,13539
a0063000008tSeNAAU,13543
a0063000008tSeOAAU,13545
a0063000008tSePAAU,13552
a0063000008tSeQAAU,13559
a0063000008tSeRAAU,13562
a0063000008tSeSAAU,13563
a0063000008tSeTAAU,13567
a0063000008tSeUAAU,13568
a0063000008tSeVAAU,13572
a0063000008tSeWAAU,13589
a0063000008tSeXAAU,13599
a0063000008tSeYAAU,13600
a0063000008tSeZAAU,13603
a0063000008tSeaAAE,13613
a0063000008tSebAAE,13615
a0063000008tSecAAE,13617
a0063000008tSedAAE,13624
a0063000008tSeeAAE,13628
a0063000008tSefAAE,13629
a0063000008tSegAAE,13637
a0063000008tSehAAE,13641
a0063000008tSeiAAE,13646
a0063000008tSejAAE,13650
a0063000008tSekAAE,13653
a0063000008tSelAAE,13655
a0063000008tSemAAE,13661
a0063000008tSenAAE,13662
a0063000008tSeoAAE,13667
a0063000008tSepAAE,13668
a0063000008tSeqAAE,13674
a0063000008tSerAAE,13679
a0063000008tSesAAE,13682
a0063000008tSetAAE,13683
a0063000008tSeuAAE,13697
a0063000008tSevAAE,13699
a0063000008tSewAAE,13700
a0063000008tSexAAE,13702
a0063000008tSeyAAE,13709
a0063000008tSezAAE,13710
a0063000008tSf0AAE,13718
a0063000008tSf1AAE,13720
a0063000008tSf2AAE,13723
a0063000008tSf3AAE,13730
a0063000008tSf4AAE,13738
a0063000008tSf5AAE,13739
a0063000008tSf6AAE,13742
a0063000008tSf7AAE,13748
a0063000008tSf8AAE,13751
a0063000008tSf9AAE,13756
a0063000008tSfAAAU,13766
a0063000008tSfBAAU,13767
a0063000008tSfCAAU,13772
a0063000008tSfDAAU,13776
a0063000008tSfEAAU,13788
a0063000008tSfFAAU,13790
a0063000008tSfGAAU,13791
a0063000008tSfHAAU,13796
a0063000008tSfIAAU,13804
a0063000008tSfJAAU,13806
a0063000008tSfKAAU,13807
a0063000008tSfLAAU,13809
a0063000008tSfMAAU,13812
a0063000008tSfNAAU,13813
a0063000008tSfOAAU,13815
a0063000008tSfPAAU,13825
a0063000008tSfQAAU,13829
a0063000008tSfRAAU,13830
a0063000008tSfSAAU,13832
a0063000008tSfTAAU,13840
a0063000008tSfUAAU,13845
a0063000008tSfVAAU,13849
a0063000008tSfWAAU,13851
a0063000008tSfXAAU,13864
a0063000008tSfYAAU,13870
a0063000008tSfZAAU,13877
a0063000008tSfaAAE,13879
a0063000008tSfbAAE,13880
a0063000008tSfcAAE,13881
a0063000008tSfdAAE,13885
a0063000008tSfeAAE,13886
a0063000008tSffAAE,13888
a0063000008tSfgAAE,13889
a0063000008tSfhAAE,13890
a0063000008tSfiAAE,13891
a0063000008tSfjAAE,13893
a0063000008tSfkAAE,13900
a0063000008tSflAAE,13909
a0063000008tSfmAAE,13910
a0063000008tSfnAAE,13914
a0063000008tSfoAAE,13923
a0063000008tSfpAAE,13939
a0063000008tSfqAAE,13945
a0063000008tSfrAAE,13951
a0063000008tSfsAAE,13960
a0063000008tSftAAE,13961
a0063000008tSfuAAE,13968
a0063000008tSfvAAE,13971
a0063000008tSfwAAE,13973
a0063000008tSfxAAE,13976
a0063000008tSfyAAE,13977
a0063000008tSfzAAE,13979
a0063000008tSg0AAE,13995
a0063000008tSg1AAE,14001
a0063000008tSg2AAE,14008
a0063000008tSg3AAE,14010
a0063000008tSg4AAE,14011
a0063000008tSg5AAE,14012
a0063000008tSg6AAE,14021
a0063000008tSg7AAE,14029
a0063000008tSg8AAE,14033
a0063000008tSg9AAE,14040
a0063000008tSgAAAU,14047
a0063000008tSgBAAU,14049
a0063000008tSgCAAU,14050
a0063000008tSgDAAU,14051
a0063000008tSgEAAU,14059
a0063000008tSgFAAU,14062
a0063000008tSgGAAU,14070
a0063000008tSgHAAU,14079
a0063000008tSgIAAU,14083
a0063000008tSgJAAU,14086
a0063000008tSgKAAU,14088
a0063000008tSgLAAU,14090
a0063000008tSgMAAU,14094
a0063000008tSgNAAU,14098
a0063000008tSgOAAU,14099
a0063000008tSgPAAU,14103
a0063000008tSgQAAU,14107
a0063000008tSgRAAU,14109
a0063000008tSgSAAU,14114
a0063000008tSgTAAU,14118
a0063000008tSgUAAU,14119
a0063000008tSgVAAU,14126
a0063000008tSgWAAU,14133
a0063000008tSgXAAU,14136
a0063000008tSgYAAU,14144
a0063000008tSgZAAU,14153
a0063000008tSgaAAE,14155
a0063000008tSgbAAE,14158
a0063000008tSgcAAE,14163
a0063000008tSgdAAE,14174
a0063000008tSgeAAE,14176
a0063000008tSgfAAE,14178
a0063000008tSggAAE,14187
a0063000008tSghAAE,14194
a0063000008tSgiAAE,14202
a0063000008tSgjAAE,14203
a0063000008tSgkAAE,14206
a0063000008tSglAAE,14214
a0063000008tSgmAAE,14217
a0063000008tSgnAAE,14227
a0063000008tSgoAAE,14231
a0063000008tSgpAAE,14234
a0063000008tSgqAAE,14235
a0063000008tSgrAAE,14236
a0063000008tSgsAAE,14238
a0063000008tSgtAAE,14239
a0063000008tSguAAE,14242
a0063000008tSgvAAE,14248
a0063000008tSgwAAE,14249
a0063000008tSgxAAE,14252
a0063000008tSgyAAE,14256
a0063000008tSgzAAE,14258
a0063000008tSh0AAE,14267
a0063000008tSh1AAE,14271
a0063000008tSh2AAE,14280
a0063000008tSh3AAE,14290
a0063000008tSh4AAE,14293
a0063000008tSh5AAE,14300
a0063000008tSh6AAE,14306
a0063000008tSh7AAE,14309
a0063000008tSh8AAE,14317
a0063000008tSh9AAE,14319
a0063000008tShAAAU,14325
a0063000008tShBAAU,14329
a0063000008tShCAAU,14331
a0063000008tShDAAU,14332
a0063000008tShEAAU,14333
a0063000008tShFAAU,14338
a0063000008tShGAAU,14339
a0063000008tShHAAU,14344
a0063000008tShIAAU,14345
a0063000008tShJAAU,14346
a0063000008tShKAAU,14352
a0063000008tShLAAU,14358
a0063000008tShMAAU,14363
a0063000008tShNAAU,14367
a0063000008tShOAAU,14368
a0063000008tShPAAU,14371
a0063000008tShQAAU,14378
a0063000008tShRAAU,14385
a0063000008tShSAAU,14388
a0063000008tShTAAU,14389
a0063000008tShUAAU,14407
a0063000008tShVAAU,14409
a0063000008tShWAAU,14418
a0063000008tShXAAU,14421
a0063000008tShYAAU,14424
a0063000008tShZAAU,14425
a0063000008tShaAAE,14429
a0063000008tShbAAE,14433
a0063000008tShcAAE,14447
a0063000008tShdAAE,14449
a0063000008tSheAAE,14455
a0063000008tShfAAE,14459
a0063000008tShgAAE,14461
a0063000008tShhAAE,14467
a0063000008tShiAAE,14468
a0063000008tShjAAE,14470
