External_Id__c,Customer_Account__r.External_Id__c,Product__r.External_Id__c
44355,478,83
44357,478,43
44377,478,50
44379,478,26
44389,478,7
44391,478,41
44399,478,37
44401,478,48
44411,478,78
44413,478,93
44415,478,46
44416,478,31
44418,478,44
44424,478,10
44425,478,38
44429,478,61
44436,478,19
44438,479,88
44442,479,93
44445,479,86
44452,479,95
44454,479,15
44459,479,79
44464,479,57
44466,479,28
44479,479,25
44482,479,31
44485,479,7
44491,479,24
44494,479,13
44495,479,91
44497,479,45
44501,479,74
44503,479,82
44515,479,92
44516,479,19
44530,479,61
44531,479,6
44533,479,4
44539,480,6
44544,480,99
44545,480,63
44548,480,78
44553,480,68
44557,480,97
44560,480,90
44567,480,76
44570,480,84
44571,480,7
44572,480,27
44574,480,79
44576,480,43
44579,480,4
44587,480,11
44590,480,49
44592,480,15
44614,480,38
44616,480,85
44622,480,22
44626,480,33
44631,480,30
44643,481,45
44645,481,91
44654,481,82
44656,481,59
44658,481,19
44667,481,57
44668,481,42
44675,481,11
44679,481,28
44685,481,36
44693,481,97
44698,481,15
44704,481,1
44709,481,9
44710,481,16
44714,481,12
44715,481,21
44716,481,50
44719,481,70
44730,481,2
44731,481,43
44733,481,41
44738,482,63
44740,482,29
44744,482,99
44747,482,89
44748,482,79
44755,482,5
44761,482,68
44768,482,55
44779,482,16
44780,482,61
44783,482,10
44788,482,2
44792,482,32
44806,482,18
44807,482,4
44808,482,30
44810,482,65
44815,482,71
44820,482,0
44821,482,83
44825,482,78
44830,482,53
44833,483,2
44842,483,64
44845,483,37
44853,483,57
44858,483,67
44860,483,81
44864,483,36
44871,483,5
44884,483,96
44888,483,14
44891,483,20
44898,483,8
44905,483,56
44908,483,18
44914,483,44
44917,483,74
44919,483,31
44921,483,53
44922,483,73
44927,483,63
44928,483,47
44929,483,75
44940,484,41
44941,484,21
44942,484,19
44945,484,88
44947,484,70
44952,484,62
44954,484,50
44962,484,1
44965,484,82
44971,484,89
44973,484,27
44975,484,9
44981,484,91
44983,484,76
44984,484,52
44985,484,92
44986,484,24
44993,484,87
44998,484,0
45004,484,45
45020,484,18
45029,485,88
45030,485,85
45034,485,70
45036,485,5
45044,485,58
45047,485,75
45048,485,68
45057,485,62
45065,485,95
45070,485,7
45076,485,69
45081,485,39
45083,485,35
45092,485,34
45094,485,45
45095,485,64
45099,485,47
45100,485,23
45104,485,33
45109,485,25
45120,486,95
45121,486,58
45129,486,6
45130,486,2
45132,486,40
45134,486,44
45138,486,38
45141,486,72
45143,486,65
45156,486,7
45157,486,51
45163,486,97
45167,486,57
45171,486,11
45175,486,66
45185,486,14
45191,486,56
45195,486,18
45197,486,20
45203,486,50
45204,486,93
45211,486,36
45220,487,36
45222,487,57
45225,487,39
45228,487,68
45238,487,93
45244,487,79
45247,487,66
45253,487,82
45255,487,7
45256,487,74
45264,487,1
45265,487,49
45269,487,86
45270,487,85
45272,487,28
45273,487,35
45293,487,76
45295,487,58
45299,487,50
45306,487,88
45307,487,6
45310,487,78
45312,488,45
45318,488,11
45320,488,4
45324,488,31
45325,488,66
45331,488,84
45333,488,43
45351,488,67
45352,488,15
45353,488,7
45354,488,72
45364,488,39
45366,488,34
45370,488,90
45378,488,96
45382,488,59
45384,488,83
45386,488,54
45387,488,73
45396,488,44
45398,488,27
45404,488,21
45407,489,1
45415,489,51
45418,489,42
45419,489,92
45421,489,27
45422,489,75
45431,489,71
45432,489,73
45434,489,18
45438,489,39
45448,489,68
45449,489,47
45456,489,38
45457,489,49
45458,489,60
45473,489,33
45475,489,83
45480,489,70
45484,489,81
45493,490,18
45495,490,40
45499,490,75
45501,490,28
45505,490,52
45509,490,87
45514,490,69
45515,490,24
45524,490,15
45526,490,45
45532,490,11
45545,490,7
45554,490,58
45556,490,4
45564,490,71
45565,490,38
45566,490,83
45568,490,34
45573,490,67
45574,490,60
45576,490,51
45579,490,92
45590,491,4
45593,491,32
45598,491,99
45600,491,51
45603,491,97
45608,491,56
45612,491,31
45613,491,55
45630,491,14
45634,491,58
45643,491,39
45646,491,94
45649,491,37
45653,491,61
45654,491,20
45656,491,83
45658,491,36
45662,491,54
45663,491,11
45664,491,65
45685,492,9
45688,492,93
45689,492,62
45692,492,1
45704,492,27
45705,492,21
45706,492,88
45710,492,68
45717,492,50
45723,492,2
45726,492,13
45730,492,45
45736,492,75
45737,492,47
45739,492,4
45742,492,61
45746,492,19
45748,492,53
45749,492,29
45757,492,70
45769,492,28
45771,492,3
45778,493,32
45780,493,81
45787,493,42
45792,493,55
45794,493,92
45801,493,57
45802,493,8
45804,493,72
45806,493,13
45810,493,71
45812,493,78
45816,493,79
45818,493,76
45823,493,37
45835,493,25
45841,493,86
45843,493,51
45848,493,77
45855,493,97
45862,494,48
45864,494,89
45868,494,88
45874,494,68
45877,494,98
45879,494,67
45880,494,59
45888,494,85
45889,494,64
45898,494,46
45899,494,10
45902,494,49
45906,494,72
45909,494,4
45912,494,35
45914,494,22
45916,494,54
45918,494,76
45919,494,84
45934,494,33
45950,494,23
45952,494,91
45954,495,60
45955,495,38
45956,495,40
45963,495,36
45964,495,81
45969,495,30
45981,495,46
45983,495,75
45987,495,99
45994,495,69
45996,495,32
46000,495,97
46001,495,71
46003,495,10
46020,495,90
46022,495,63
46032,495,41
46034,495,44
46038,495,54
46044,495,14
46045,495,96
46047,495,51
46054,496,14
46056,496,50
46059,496,11
46069,496,57
46072,496,28
46076,496,40
46084,496,41
46087,496,9
46092,496,59
46093,496,80
46096,496,20
46098,496,56
46100,496,43
46102,496,61
46103,496,17
46129,496,51
46135,496,44
46137,496,2
46140,496,34
46142,496,83
46144,496,19
46149,496,3
46154,497,9
46155,497,74
46161,497,97
46166,497,79
46168,497,49
46187,497,91
46189,497,38
46192,497,41
46193,497,57
46195,497,68
46197,497,36
46205,497,28
46208,497,11
46212,497,5
46215,497,12
46216,497,64
46228,497,65
46229,497,86
46230,497,33
46232,497,82
46237,497,2
46247,497,54
46249,498,4
46250,498,33
46256,498,38
46259,498,82
46261,498,91
46263,498,68
46268,498,27
46269,498,21
46272,498,64
46277,498,44
46283,498,84
46291,498,28
46293,498,90
46297,498,11
46304,498,66
46312,498,12
46321,498,42
46322,498,39
46328,498,75
46331,498,54
46335,498,14
46340,499,89
46346,499,69
46349,499,1
46353,499,85
46354,499,88
46358,499,72
46361,499,76
46369,499,97
46376,499,8
46380,499,67
46389,499,17
46390,499,4
46392,499,77
46401,499,30
46402,499,57
46406,499,32
46409,499,60
46413,499,23
46417,499,33
46426,499,95
46430,499,51
